year,rank,title,wikilink,network,rating,show_id,genre_id,genre,overview
1999,17,Dharma & Greg,//en.wikipedia.org/wiki/Dharma_&_Greg,ABC,10.5,3461.0,35,comedy,"Dharma & Greg is an American television sitcom that aired from September 24, 1997, to April 30, 2002.

It stars Jenna Elfman and Thomas Gibson as Dharma and Greg Montgomery, a couple who got married on their first date despite being complete opposites. The series is co-produced by Chuck Lorre Productions, More-Medavoy Productions and 4 to 6 Foot Productions in association with 20th Century Fox Television for ABC. The show's theme song was written and performed by composer Dennis C. Brown.

Created by executive producers Dottie Dartland and Chuck Lorre, the comedy took much of its inspiration from so-called culture-clash ""fish out of water"" situations. The show earned eight Golden Globe nominations, six Emmy Award nominations, and six Satellite Awards nominations. Elfman earned a Golden Globe in 1999 for Best Actress."
1999,18,Becker,//en.wikipedia.org/wiki/Becker_(TV_series),CBS,10.4,4477.0,35,comedy,"Becker is a dedicated, outspoken and talented doctor with a gruff exterior. While he tends to offend those who try to get close to him, he is extremely dedicated to his medical practice in the Bronx, N.Y., where he always goes the extra mile to help those in need. But Dr. John Becker looks at the world around him and sees a society gone mad, full of incongruities and just plain wrong thinking. And he has no qualms about saying anything that comes to mind – anything."
1999,21,The Drew Carey Show,//en.wikipedia.org/wiki/The_Drew_Carey_Show,ABC,9.5,97.0,35,comedy,"Drew is an assistant director of personnel in a Cleveland department store and he has been stuck there for ten years. Other than fighting with co-worker Mimi, his hobbies include drinking beer and not being able to get dates. To make a few extra bucks he has a micro-brewery going in his garage with his buddies."
1999,24,Spin City,//en.wikipedia.org/wiki/Spin_City,ABC,9.1,2359.0,"35,18",comedy,"Workaholic Mike Flaherty is the Deputy Mayor of New York City, serving as Mayor Randall Winston's key strategist and much-needed handler. Mike runs the city with the help of his oddball staff: an anxious and insecure press secretary; a sexist, boorish chief of staff; an impeccably groomed gay activist running minority affairs; a sharp and efficient, man-crazy accountant; and an idealistic young speechwriter. Like Mike, they are all professionally capable but personally challenged."
1999,27,Family Law,//en.wikipedia.org/wiki/Family_Law_(American_TV_series),CBS,9.0,9877.0,"18,35,80",comedy,"Family attorney and mom, Lynn Holt, has had to scramble to keep her family and her law firm together, since her husband left her and took most of their joint law practice with him. Although the attorneys are carting plenty of life's baggage, they're all determined to make the most of this unexpected second chance—and make each month's mortgage payment."
1999,28,Malcolm in the Middle,//en.wikipedia.org/wiki/Malcolm_in_the_Middle,FOX,8.9,2004.0,35,comedy,"A gifted young teen tries to survive life with his dimwitted, dysfunctional family."
2000,5,Friends,//en.wikipedia.org/wiki/Friends,NBC,12.6,1668.0,35,comedy,"Six young people from New York City, on their own and struggling to survive in the real world, find the companionship, comfort and support they get from each other to be the perfect antidote to the pressures of life."
2000,5,Everybody Loves Raymond,//en.wikipedia.org/wiki/Everybody_Loves_Raymond,CBS,12.6,2140.0,35,comedy,"Ray Barone is a successful sportswriter living on Long Island with his wife Debra, daughter Ally, and twin sons, Geoffrey and Michael. Ray's meddling parents, Frank and Marie, and brother, Robert, live directly across the street."
2000,14,Will & Grace,//en.wikipedia.org/wiki/Will_&_Grace,NBC,11.3,4454.0,35,comedy,"Will Truman and Grace Adler are best friends living in New York, and when Grace's engagement falls apart, she moves in with Will. Together, along with their friends, they go through the trials of dating, sex, relationships and their careers, butting heads at times but ultimately supporting one another while exchanging plenty of witty banter along the way."
2000,16,Becker,//en.wikipedia.org/wiki/Becker_(TV_series),CBS,10.9,4477.0,35,comedy,"Becker is a dedicated, outspoken and talented doctor with a gruff exterior. While he tends to offend those who try to get close to him, he is extremely dedicated to his medical practice in the Bronx, N.Y., where he always goes the extra mile to help those in need. But Dr. John Becker looks at the world around him and sees a society gone mad, full of incongruities and just plain wrong thinking. And he has no qualms about saying anything that comes to mind – anything."
2000,17,Frasier,//en.wikipedia.org/wiki/Frasier,NBC,10.7,3452.0,"35,10751",comedy,"After many years spent at the “Cheers” bar, Frasier moves back home to Seattle to work as a radio psychiatrist after his policeman father gets shot in the hip on duty."
2000,20,Just Shoot Me!,//en.wikipedia.org/wiki/Just_Shoot_Me!,NBC,10.4,4576.0,35,comedy,"See the inner workings of a high-style magazine owned by Jack Gallo, who has hired his quick-tempered but talented daughter, Maya, to write for the publication. Challenging her at every turn is Nina, a vain and superficial former model. Then there's photographer Elliot, a man who is very popular with his portrait subjects as well as other women. completing the core staff is her father's assistant, Dennis, a glorified secretary who is generally disrespectful to one and all."
2000,22,Cursed/The Weber Show,//en.wikipedia.org/wiki/Cursed_(2000_TV_series),NBC,9.7,25796.0,35,comedy,"Cursed, later renamed The Weber Show, is an American sitcom that ran on NBC from 2000–2001. It starred Steven Weber, Amy Pietz, Wendell Pierce, and Chris Elliot.

The show is notable for having an abrupt title change in the middle of its first season. The initial premise was that its protagonist had been cursed by an ex-girlfriend and thus constantly encountered bad luck. The show failed to find an audience, and so midway through the season the entire ""bad luck"" angle was abruptly dropped. The show was revamped as a more traditional sitcom and renamed The Weber Show. In spite of the change, the show still struggled and was canceled at the end of the season, leaving a cliffhanger unresolved. The show's theme song was written and performed by Liz Phair."
2000,27,The King of Queens,//en.wikipedia.org/wiki/The_King_of_Queens,CBS,8.9,4238.0,35,comedy,"Life’s good for deliveryman Doug Heffernan, until his newly widowed father-in-law, Arthur, moves in with him and his wife Carrie. Doug is no longer the king of his domain, and instead of having a big screen television in his recently renovated basement, he now has a crazy old man."
2000,28,"Yes, Dear","//en.wikipedia.org/wiki/Yes,_Dear",CBS,8.7,4599.0,35,comedy,"A comedy about two young couples and their outrageously contrasting views on parenting. Greg and Kim Warner struggle on a daily basis to become perfect at the job. Kim is a neurotic, stay-at-home mother, and although her husband, Greg, is a success in his career, his more difficult job is keeping his wife calm as they raise their two young children. While Kim is determined to be the perfect mother and perfect wife and to raise the perfect children, her sister, Christine Hughes, a very down-to-earth mother of two, continually reminds her that life will never be perfect. Christine's husband, Jimmy, often feels compelled to share with his brother-in-law his philosophy about being a husband and a parent while still remaining a man."
2000,29,Family Law,//en.wikipedia.org/wiki/Family_Law_(American_TV_series),CBS,8.6,9877.0,"18,35,80",comedy,"Family attorney and mom, Lynn Holt, has had to scramble to keep her family and her law firm together, since her husband left her and took most of their joint law practice with him. Although the attorneys are carting plenty of life's baggage, they're all determined to make the most of this unexpected second chance—and make each month's mortgage payment."
2001,1,Friends,//en.wikipedia.org/wiki/Friends,NBC,15.0,1668.0,35,comedy,"Six young people from New York City, on their own and struggling to survive in the real world, find the companionship, comfort and support they get from each other to be the perfect antidote to the pressures of life."
2001,4,Everybody Loves Raymond,//en.wikipedia.org/wiki/Everybody_Loves_Raymond,CBS,12.8,2140.0,35,comedy,"Ray Barone is a successful sportswriter living on Long Island with his wife Debra, daughter Ally, and twin sons, Geoffrey and Michael. Ray's meddling parents, Frank and Marie, and brother, Robert, live directly across the street."
2001,9,Will & Grace,//en.wikipedia.org/wiki/Will_&_Grace,NBC,11.0,4454.0,35,comedy,"Will Truman and Grace Adler are best friends living in New York, and when Grace's engagement falls apart, she moves in with Will. Together, along with their friends, they go through the trials of dating, sex, relationships and their careers, butting heads at times but ultimately supporting one another while exchanging plenty of witty banter along the way."
2001,9,Leap of Faith,//en.wikipedia.org/wiki/Leap_of_Faith_(TV_series),NBC,11.0,10116.0,35,comedy,"Leap of Faith is a half-hour single-camera comedy that aired on NBC in early 2002, right after Friends on NBC's Thursday comedy block at 8:30 PM EST, as part of Must See TV. One of the highest rated shows to be cancelled, the series ended after just six episodes, despite ranking 12th for the season and having an average of 16.5 million viewers per episode."
2001,11,Becker,//en.wikipedia.org/wiki/Becker_(TV_series),CBS,10.7,4477.0,35,comedy,"Becker is a dedicated, outspoken and talented doctor with a gruff exterior. While he tends to offend those who try to get close to him, he is extremely dedicated to his medical practice in the Bronx, N.Y., where he always goes the extra mile to help those in need. But Dr. John Becker looks at the world around him and sees a society gone mad, full of incongruities and just plain wrong thinking. And he has no qualms about saying anything that comes to mind – anything."
2001,14,Frasier,//en.wikipedia.org/wiki/Frasier,NBC,9.9,3452.0,"35,10751",comedy,"After many years spent at the “Cheers” bar, Frasier moves back home to Seattle to work as a radio psychiatrist after his policeman father gets shot in the hip on duty."
2001,16,Inside Schwartz,//en.wikipedia.org/wiki/Inside_Schwartz,NBC,9.8,8423.0,35,comedy,Inside Schwartz is an American sitcom starring Breckin Meyer as the titular character. The show was produced by 20th Century Fox Television and National Broadcasting Company and first aired on NBC on Thursday Night at 8:30 EST.
2001,18,Just Shoot Me!,//en.wikipedia.org/wiki/Just_Shoot_Me!,NBC,9.3,4576.0,35,comedy,"See the inner workings of a high-style magazine owned by Jack Gallo, who has hired his quick-tempered but talented daughter, Maya, to write for the publication. Challenging her at every turn is Nina, a vain and superficial former model. Then there's photographer Elliot, a man who is very popular with his portrait subjects as well as other women. completing the core staff is her father's assistant, Dennis, a glorified secretary who is generally disrespectful to one and all."
2001,19,The King of Queens,//en.wikipedia.org/wiki/The_King_of_Queens,CBS,8.9,4238.0,35,comedy,"Life’s good for deliveryman Doug Heffernan, until his newly widowed father-in-law, Arthur, moves in with him and his wife Carrie. Doug is no longer the king of his domain, and instead of having a big screen television in his recently renovated basement, he now has a crazy old man."
2001,20,"Yes, Dear","//en.wikipedia.org/wiki/Yes,_Dear",CBS,8.8,4599.0,35,comedy,"A comedy about two young couples and their outrageously contrasting views on parenting. Greg and Kim Warner struggle on a daily basis to become perfect at the job. Kim is a neurotic, stay-at-home mother, and although her husband, Greg, is a success in his career, his more difficult job is keeping his wife calm as they raise their two young children. While Kim is determined to be the perfect mother and perfect wife and to raise the perfect children, her sister, Christine Hughes, a very down-to-earth mother of two, continually reminds her that life will never be perfect. Christine's husband, Jimmy, often feels compelled to share with his brother-in-law his philosophy about being a husband and a parent while still remaining a man."
2001,25,Baby Bob,//en.wikipedia.org/wiki/Baby_Bob,CBS,8.1,10212.0,"35,10751",comedy,"Baby Bob is an American sitcom that aired on CBS as a midseason replacement in March 2002. The Baby Bob character had previously been on television since February 2000, appearing in commercials for FreeInternet.com. While actual infants played Bob, the effect to make him look like he was talking was achieved through computer editing."
2001,30,Family Law,//en.wikipedia.org/wiki/Family_Law_(American_TV_series),CBS,7.7,9877.0,"18,35,80",comedy,"Family attorney and mom, Lynn Holt, has had to scramble to keep her family and her law firm together, since her husband left her and took most of their joint law practice with him. Although the attorneys are carting plenty of life's baggage, they're all determined to make the most of this unexpected second chance—and make each month's mortgage payment."
2002,2,Friends,//en.wikipedia.org/wiki/Friends,NBC,13.9,1668.0,35,comedy,"Six young people from New York City, on their own and struggling to survive in the real world, find the companionship, comfort and support they get from each other to be the perfect antidote to the pressures of life."
2002,7,Everybody Loves Raymond,//en.wikipedia.org/wiki/Everybody_Loves_Raymond,CBS,11.9,2140.0,35,comedy,"Ray Barone is a successful sportswriter living on Long Island with his wife Debra, daughter Ally, and twin sons, Geoffrey and Michael. Ray's meddling parents, Frank and Marie, and brother, Robert, live directly across the street."
2002,11,Will & Grace,//en.wikipedia.org/wiki/Will_&_Grace,NBC,11.0,4454.0,35,comedy,"Will Truman and Grace Adler are best friends living in New York, and when Grace's engagement falls apart, she moves in with Will. Together, along with their friends, they go through the trials of dating, sex, relationships and their careers, butting heads at times but ultimately supporting one another while exchanging plenty of witty banter along the way."
2002,13,Scrubs,//en.wikipedia.org/wiki/Scrubs_(TV_series),NBC,10.3,4556.0,35,comedy,"In the unreal world of Sacred Heart Hospital, John ""J.D."" Dorian learns the ways of medicine, friendship and life."
2002,19,Still Standing,//en.wikipedia.org/wiki/Still_Standing_(American_TV_series),CBS,9.4,402.0,35,comedy,"After 18 years of marriage, high school sweethearts Bill and Judy Miller still make each other laugh and try to keep their marriage intact, even when their family pulls them in different directions. Since Bill has a far more immature approach to marriage and raising their three children than Judy does, they work at striking a balance and remembering why they love each other, quirks and all."
2002,23,"Good Morning, Miami","//en.wikipedia.org/wiki/Good_Morning,_Miami",NBC,8.7,2512.0,35,comedy,"A talented young TV producer arrives in Miami to revamp the lowest-rated morning show in the country. Jake Silver risks taking the job when he sets eyes on the show's beautiful, down-to-earth hair stylist Dylan, who wows him like nobody before – and presents a romantic challenge."
2002,24,"Yes, Dear","//en.wikipedia.org/wiki/Yes,_Dear",CBS,8.6,4599.0,35,comedy,"A comedy about two young couples and their outrageously contrasting views on parenting. Greg and Kim Warner struggle on a daily basis to become perfect at the job. Kim is a neurotic, stay-at-home mother, and although her husband, Greg, is a success in his career, his more difficult job is keeping his wife calm as they raise their two young children. While Kim is determined to be the perfect mother and perfect wife and to raise the perfect children, her sister, Christine Hughes, a very down-to-earth mother of two, continually reminds her that life will never be perfect. Christine's husband, Jimmy, often feels compelled to share with his brother-in-law his philosophy about being a husband and a parent while still remaining a man."
2002,25,The King of Queens,//en.wikipedia.org/wiki/The_King_of_Queens,CBS,8.5,4238.0,35,comedy,"Life’s good for deliveryman Doug Heffernan, until his newly widowed father-in-law, Arthur, moves in with him and his wife Carrie. Doug is no longer the king of his domain, and instead of having a big screen television in his recently renovated basement, he now has a crazy old man."
2002,26,Frasier,//en.wikipedia.org/wiki/Frasier,NBC,8.4,3452.0,"35,10751",comedy,"After many years spent at the “Cheers” bar, Frasier moves back home to Seattle to work as a radio psychiatrist after his policeman father gets shot in the hip on duty."
2002,28,My Big Fat Greek Life,//en.wikipedia.org/wiki/My_Big_Fat_Greek_Life,CBS,8.0,6587.0,35,comedy,"From an early age, Nia is mortified by her old-fashioned Greek family's patriotic, over-the-top ways. But, when she falls in love and marries a non-Greek teacher, Thomas Miller, her family eventually learns to accept him and Nia learns to accept her family's meddlesome ways. As Nia and Thomas return from their honeymoon to begin their new life together, they find that this new life includes her overzealous, extended family."
2003,4,Friends,//en.wikipedia.org/wiki/Friends,NBC,13.6,1668.0,35,comedy,"Six young people from New York City, on their own and struggling to survive in the real world, find the companionship, comfort and support they get from each other to be the perfect antidote to the pressures of life."
2003,9,Everybody Loves Raymond,//en.wikipedia.org/wiki/Everybody_Loves_Raymond,CBS,11.2,2140.0,35,comedy,"Ray Barone is a successful sportswriter living on Long Island with his wife Debra, daughter Ally, and twin sons, Geoffrey and Michael. Ray's meddling parents, Frank and Marie, and brother, Robert, live directly across the street."
2003,13,Will & Grace,//en.wikipedia.org/wiki/Will_&_Grace,NBC,10.4,4454.0,35,comedy,"Will Truman and Grace Adler are best friends living in New York, and when Grace's engagement falls apart, she moves in with Will. Together, along with their friends, they go through the trials of dating, sex, relationships and their careers, butting heads at times but ultimately supporting one another while exchanging plenty of witty banter along the way."
2003,14,Two and a Half Men,//en.wikipedia.org/wiki/Two_and_a_Half_Men,CBS,9.9,2691.0,35,comedy,A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.
2003,26,Still Standing,//en.wikipedia.org/wiki/Still_Standing_(American_TV_series),CBS,7.7,402.0,35,comedy,"After 18 years of marriage, high school sweethearts Bill and Judy Miller still make each other laugh and try to keep their marriage intact, even when their family pulls them in different directions. Since Bill has a far more immature approach to marriage and raising their three children than Judy does, they work at striking a balance and remembering why they love each other, quirks and all."
2003,30,Frasier,//en.wikipedia.org/wiki/Frasier,NBC,7.3,3452.0,"35,10751",comedy,"After many years spent at the “Cheers” bar, Frasier moves back home to Seattle to work as a radio psychiatrist after his policeman father gets shot in the hip on duty."
2003,30,The King of Queens,//en.wikipedia.org/wiki/The_King_of_Queens,CBS,7.3,4238.0,35,comedy,"Life’s good for deliveryman Doug Heffernan, until his newly widowed father-in-law, Arthur, moves in with him and his wife Carrie. Doug is no longer the king of his domain, and instead of having a big screen television in his recently renovated basement, he now has a crazy old man."
2004,4,Desperate Housewives,//en.wikipedia.org/wiki/Desperate_Housewives,ABC,14.5,693.0,"9648,18,35",comedy,"Looking down on her friends and family isn't a way of life for Mary Alice Young... it's a way of death. One day, in her perfect house, in the loveliest of suburbs, Mary Alice ended it all. Now she's taking us into the lives of her family, friends and neighbors, commenting from her elevated P.O.V."
2004,9,Everybody Loves Raymond,//en.wikipedia.org/wiki/Everybody_Loves_Raymond,CBS,11.2,2140.0,35,comedy,"Ray Barone is a successful sportswriter living on Long Island with his wife Debra, daughter Ally, and twin sons, Geoffrey and Michael. Ray's meddling parents, Frank and Marie, and brother, Robert, live directly across the street."
2004,11,Two and a Half Men,//en.wikipedia.org/wiki/Two_and_a_Half_Men,CBS,10.6,2691.0,35,comedy,A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.
2004,24,Boston Legal,//en.wikipedia.org/wiki/Boston_Legal,ABC,8.1,4598.0,"35,18",comedy,Alan Shore and Denny Crane lead a brigade of high-priced civil litigators in an upscale Boston law firm in a series focusing on the professional and personal lives of brilliant but often emotionally challenged attorneys. A spin-off of long-running series The Practice.
2005,4,Desperate Housewives,//en.wikipedia.org/wiki/Desperate_Housewives,ABC,13.8,693.0,"9648,18,35",comedy,"Looking down on her friends and family isn't a way of life for Mary Alice Young... it's a way of death. One day, in her perfect house, in the loveliest of suburbs, Mary Alice ended it all. Now she's taking us into the lives of her family, friends and neighbors, commenting from her elevated P.O.V."
2005,13,Two and a Half Men,//en.wikipedia.org/wiki/Two_and_a_Half_Men,CBS,9.7,2691.0,35,comedy,A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.
2005,25,The New Adventures of Old Christine,//en.wikipedia.org/wiki/The_New_Adventures_of_Old_Christine,CBS,8.3,4402.0,35,comedy,"Single working mom Christine Campbell has just learned that her ex is dating a much younger woman with the same first name. To avoid any confusion, the new girlfriend is dubbed New Christine, which leaves her with the unfortunate nickname Old Christine."
2005,30,Out of Practice,//en.wikipedia.org/wiki/Out_of_Practice,CBS,7.8,4474.0,35,comedy,Out of Practice is an American situation comedy.
2006,9,Desperate Housewives,//en.wikipedia.org/wiki/Desperate_Housewives,ABC,10.8,693.0,"9648,18,35",comedy,"Looking down on her friends and family isn't a way of life for Mary Alice Young... it's a way of death. One day, in her perfect house, in the loveliest of suburbs, Mary Alice ended it all. Now she's taking us into the lives of her family, friends and neighbors, commenting from her elevated P.O.V."
2006,14,Two and a Half Men,//en.wikipedia.org/wiki/Two_and_a_Half_Men,CBS,9.1,2691.0,35,comedy,A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.
2006,25,Rules of Engagement,//en.wikipedia.org/wiki/Rules_of_Engagement_(TV_series),CBS,7.8,2755.0,35,comedy,"Rules of Engagement is a comedy about the different phases of male/female relationships, as seen through the eyes of a newly engaged couple, Adam and Jennifer, a long-time married pair, Jeff and Audrey, and a single guy on the prowl, Russell. As they find out, the often confusing stages of a relationship can seem like being on a roller coaster. People can describe the ride to you, but to really know what it's like you have to experience it for yourself."
2006,27,Ugly Betty,//en.wikipedia.org/wiki/Ugly_Betty,ABC,7.4,4626.0,"35,18",comedy,"Wannabe writer Betty Suarez is a plain girl from Queens, who is smart, hardworking and savvy but lacks a fashionable sense of style. When publishing mogul Bradford Meade puts his son Daniel in charge of Mode magazine, he hires Betty to be Daniel's new assistant -- mostly because he knows that she may be the only woman in Manhattan with whom the younger man won't sleep."
2006,30,The King of Queens,//en.wikipedia.org/wiki/The_King_of_Queens,CBS,7.3,4238.0,35,comedy,"Life’s good for deliveryman Doug Heffernan, until his newly widowed father-in-law, Arthur, moves in with him and his wife Carrie. Doug is no longer the king of his domain, and instead of having a big screen television in his recently renovated basement, he now has a crazy old man."
2007,6,Desperate Housewives,//en.wikipedia.org/wiki/Desperate_Housewives,ABC,11.6,693.0,"9648,18,35",comedy,"Looking down on her friends and family isn't a way of life for Mary Alice Young... it's a way of death. One day, in her perfect house, in the loveliest of suburbs, Mary Alice ended it all. Now she's taking us into the lives of her family, friends and neighbors, commenting from her elevated P.O.V."
2007,15,Two and a Half Men,//en.wikipedia.org/wiki/Two_and_a_Half_Men,CBS,8.5,2691.0,35,comedy,A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.
2007,19,Samantha Who?,//en.wikipedia.org/wiki/Samantha_Who%3F,ABC,8.0,2739.0,35,comedy,"Samantha Newly has been a bad, bad girl. But thanks to an 8-day coma, she can't remember a thing. Fortunately her best friend Andrea is by her side with a cocktail and the 4-1-1 on every dirty deed. But the more Sam pieces together her past, the less she likes her old self. Maybe this is a chance to start over and do it all again."
2008,9,Desperate Housewives,//en.wikipedia.org/wiki/Desperate_Housewives,ABC,9.9,693.0,"9648,18,35",comedy,"Looking down on her friends and family isn't a way of life for Mary Alice Young... it's a way of death. One day, in her perfect house, in the loveliest of suburbs, Mary Alice ended it all. Now she's taking us into the lives of her family, friends and neighbors, commenting from her elevated P.O.V."
2008,12,Two and a Half Men,//en.wikipedia.org/wiki/Two_and_a_Half_Men,CBS,9.1,2691.0,35,comedy,A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.
2008,24,Rules of Engagement,//en.wikipedia.org/wiki/Rules_of_Engagement_(TV_series),CBS,7.1,2755.0,35,comedy,"Rules of Engagement is a comedy about the different phases of male/female relationships, as seen through the eyes of a newly engaged couple, Adam and Jennifer, a long-time married pair, Jeff and Audrey, and a single guy on the prowl, Russell. As they find out, the often confusing stages of a relationship can seem like being on a roller coaster. People can describe the ride to you, but to really know what it's like you have to experience it for yourself."
2009,8,Undercover Boss,//en.wikipedia.org/wiki/Undercover_Boss_(U.S._TV_series),CBS,9.8,33297.0,"10764,35",comedy,"Reality series that follows high-level executives as they slip anonymously into the rank-and-file of their own organizations. Each week, a different leader will sacrifice the comfort of their corner office for an undercover mission to examine the inner workings of their operation."
2009,12,Two and a Half Men,//en.wikipedia.org/wiki/Two_and_a_Half_Men,CBS,8.9,2691.0,35,comedy,A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.
2009,13,Desperate Housewives,//en.wikipedia.org/wiki/Desperate_Housewives,ABC,8.8,693.0,"9648,18,35",comedy,"Looking down on her friends and family isn't a way of life for Mary Alice Young... it's a way of death. One day, in her perfect house, in the loveliest of suburbs, Mary Alice ended it all. Now she's taking us into the lives of her family, friends and neighbors, commenting from her elevated P.O.V."
2009,14,The Big Bang Theory,//en.wikipedia.org/wiki/The_Big_Bang_Theory,CBS,8.5,1418.0,35,comedy,Physicists Leonard and Sheldon find their nerd-centric social circle with pals Howard and Raj expanding when aspiring actress Penny moves in next door.
2010,9,Body of Proof,//en.wikipedia.org/wiki/Body_of_Proof,ABC,9.0,32708.0,"18,80,9648,35",comedy,"Dr. Megan Hunt was in a class of her own, a brilliant neurosurgeon at the top of her game. But her world is turned upside down when a devastating car accident puts an end to her time in the operating room. Megan resumes her career as a medical examiner, determined to solve the puzzle of who or what killed the victims."
2010,14,The Big Bang Theory,//en.wikipedia.org/wiki/The_Big_Bang_Theory,CBS,8.0,1418.0,35,comedy,Physicists Leonard and Sheldon find their nerd-centric social circle with pals Howard and Raj expanding when aspiring actress Penny moves in next door.
2010,16,Two and a Half Men,//en.wikipedia.org/wiki/Two_and_a_Half_Men,CBS,7.7,2691.0,35,comedy,A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.
2010,17,Desperate Housewives,//en.wikipedia.org/wiki/Desperate_Housewives,ABC,7.5,693.0,"9648,18,35",comedy,"Looking down on her friends and family isn't a way of life for Mary Alice Young... it's a way of death. One day, in her perfect house, in the loveliest of suburbs, Mary Alice ended it all. Now she's taking us into the lives of her family, friends and neighbors, commenting from her elevated P.O.V."
2010,22,Harry's Law,//en.wikipedia.org/wiki/Harry's_Law,NBC,7.3,32697.0,"35,18",comedy,"Harriet, Matthew and Malcolm couldn't be any more different, but when they cross paths, they realize they're all looking for a fresh start. The most unlikely of people are starting a law practice in the most unlikely of places -- a rundown shoe store."
2010,25,Undercover Boss,//en.wikipedia.org/wiki/Undercover_Boss_(U.S._TV_series),CBS,7.1,33297.0,"10764,35",comedy,"Reality series that follows high-level executives as they slip anonymously into the rank-and-file of their own organizations. Each week, a different leader will sacrifice the comfort of their corner office for an undercover mission to examine the inner workings of their operation."
2010,25,Modern Family,//en.wikipedia.org/wiki/Modern_Family,ABC,7.1,1421.0,35,comedy,"The Pritchett-Dunphy-Tucker clan is a wonderfully large and blended family. They give us an honest and often hilarious look into the sometimes warm, sometimes twisted, embrace of the modern family."
2010,29,Mike & Molly,//en.wikipedia.org/wiki/Mike_&_Molly,CBS,6.9,32709.0,"35,18",comedy,A comedy about a working class Chicago couple who find love at an Overeaters Anonymous meeting.
2011,8,The Big Bang Theory,//en.wikipedia.org/wiki/The_Big_Bang_Theory,CBS,9.7,1418.0,35,comedy,Physicists Leonard and Sheldon find their nerd-centric social circle with pals Howard and Raj expanding when aspiring actress Penny moves in next door.
2011,11,Two and a Half Men,//en.wikipedia.org/wiki/Two_and_a_Half_Men,CBS,9.1,2691.0,35,comedy,A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.
2011,15,Modern Family,//en.wikipedia.org/wiki/Modern_Family,ABC,8.1,1421.0,35,comedy,"The Pritchett-Dunphy-Tucker clan is a wonderfully large and blended family. They give us an honest and often hilarious look into the sometimes warm, sometimes twisted, embrace of the modern family."
2011,25,Mike & Molly,//en.wikipedia.org/wiki/Mike_&_Molly,CBS,7.2,32709.0,"35,18",comedy,A comedy about a working class Chicago couple who find love at an Overeaters Anonymous meeting.
2011,28,2 Broke Girls,//en.wikipedia.org/wiki/2_Broke_Girls,CBS,7.0,39340.0,35,comedy,"Comedy about the unlikely friendship that develops between two very different young women who meet waitressing at a diner in trendy Williamsburg, Brooklyn, and form a bond over one day owning their own successful cupcake business. Only one thing stands in their way – they’re broke."
2011,28,Desperate Housewives,//en.wikipedia.org/wiki/Desperate_Housewives,ABC,7.0,693.0,"9648,18,35",comedy,"Looking down on her friends and family isn't a way of life for Mary Alice Young... it's a way of death. One day, in her perfect house, in the loveliest of suburbs, Mary Alice ended it all. Now she's taking us into the lives of her family, friends and neighbors, commenting from her elevated P.O.V."
2012,3,The Big Bang Theory,//en.wikipedia.org/wiki/The_Big_Bang_Theory,CBS,11.6,1418.0,35,comedy,Physicists Leonard and Sheldon find their nerd-centric social circle with pals Howard and Raj expanding when aspiring actress Penny moves in next door.
2012,10,Two and a Half Men,//en.wikipedia.org/wiki/Two_and_a_Half_Men,CBS,8.7,2691.0,35,comedy,A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.
2012,18,Modern Family,//en.wikipedia.org/wiki/Modern_Family,ABC,7.7,1421.0,35,comedy,"The Pritchett-Dunphy-Tucker clan is a wonderfully large and blended family. They give us an honest and often hilarious look into the sometimes warm, sometimes twisted, embrace of the modern family."
2012,23,Body of Proof,//en.wikipedia.org/wiki/Body_of_Proof,ABC,7.3,32708.0,"18,80,9648,35",comedy,"Dr. Megan Hunt was in a class of her own, a brilliant neurosurgeon at the top of her game. But her world is turned upside down when a devastating car accident puts an end to her time in the operating room. Megan resumes her career as a medical examiner, determined to solve the puzzle of who or what killed the victims."
2012,28,2 Broke Girls,//en.wikipedia.org/wiki/2_Broke_Girls,CBS,6.8,39340.0,35,comedy,"Comedy about the unlikely friendship that develops between two very different young women who meet waitressing at a diner in trendy Williamsburg, Brooklyn, and form a bond over one day owning their own successful cupcake business. Only one thing stands in their way – they’re broke."
2013,3,The Big Bang Theory,//en.wikipedia.org/wiki/The_Big_Bang_Theory,CBS,12.3,1418.0,35,comedy,Physicists Leonard and Sheldon find their nerd-centric social circle with pals Howard and Raj expanding when aspiring actress Penny moves in next door.
